Tweet_id,Name,Id,Follower_count,Tweet,Favourites_count,Retweet_count,Topic_name,Fav_R,Fol_R,Ret_R,Event_Engagement,User_Influence,Polarity,Sentiment_Score,User_Activity,Cred_Score
1211133405837967360,sportstarweb,3367687273,20093,"Kerala Blasters was held to a 1-1 draw after Asamoah Gyan's controversial penalty cancelled out Bartholomew Ogbeche's first-half spot-kick on Saturday. Here are the talking points from the match.

#HeroISL #IndianFootball #KBFCNEU 

https://t.co/CBSkJOhDaE",4018,1339
1211133406094020608,LarryTheDouglas,14883877,304,@senrobportman Stop lying to suck up to Trump. The economy has grown more unstable with the stock market expanding and the working class being stretched thinner. Start having some integrity.,60,20
1211133407859752962,IamJoshualll,1195355018276298757,11,@ClayTravis Mr Travis has never played football in his/her life,2,0
1211133407943634945,Landman1965,908101609560952832,14,Baseball....walks will haunt.                            Football....red zone field goals will haunt,2,0
1211133407742353408,kurtisM5,403068923,469,"It doesn’t matter tbh you are literally taught from youth football to tackle with your eyes up, the rule is in place to prevent neck injury for both players this is not how you tackle.

I think this should be a penalty NOT an ejection.",93,31
1211133408153423874,placidpetrichor,3095605468,467,thinking about all the people who haven’t read the killjoys comic but have listened to danger days and I just gotta wonder what they think the reasoning is behind the sexual nature of destroya,93,31
1211133410074341377,BigL_CromeTeef,221610903,181,Don’t lead with the crown of your helmet. It’s that simple Colin,36,12
1211133410762211328,bjmgraphics,589187798,318,@Franklin_Graham Pray to God everyday and occasionally throughout the day say quick little prayers of thanks or whatever your heart desires. Keep a close relationship with our Heavenly Father will help you deal with your sinful nature and to have joy that can’t be interrupted with problems.,63,21
1211133410858717189,CathyLCarroll,2309417743,35,A great economy is in the eye of the beholder; or in the paycheck you are holding.,7,2
1211133411009671169,SummerLeightonn,329831414,214,Low key will NOT be sad when my entire twitter feed is no longer ab football 😖,42,14
1211133411164749825,Smack_Twelve,1091758948720422912,65,Only because using cheetahs in football practice is frowned upon by animal rights groups.,13,4
1211133414218223616,GooseGamblin,1159218637690904577,55,@BWalkerSEC @ryangackerman Imagine knowing this little about football and still tweeting about it,11,3
1211133415464026112,carlbizz,251890917,240,@DailyMirror Female sperm donor = Sperm from a males penis. Liberals believe science on global warming but not basic science. Odd huh?,48,16
1211133420375547904,gatorgradtwice,33994931,60,Wondering what kind of commercial is featuring so many shitty teams...then I realized it was an ad for ACC football.,12,4
1211133424058163200,Russki4ever1,1118212037300183041,0,Champions! I just guided Volk FC to 1st place in League D2 https://t.co/GSMjfb0WoV [Pro App],0,0
1211133424045572096,realJaseHyatt,3295123857,1828,"Trans women are not women, they are men with gender dysphoria. Genetics can’t be changed by feelings... 

Trans men are not men, they are women with gender dysphoria. Genetics can not be changed...

Non binary is a feeling, not a gender. 

Science and medicine support this.",365,121
1211133424242700288,KingofStrangler,1118906238966878211,236,@raymendnoodle Yea if you are begging for money and are able bodied you should be working which shows they arw not tryna help themselves jesus is this rocket science to you?,47,15
1211133424209137670,CricketNDTVLive,708546112156643329,45226,2nd Test: FIFTY! Tom Blundell completes 50. (106b).  102/4 (34.4 Ovs). #AUSvNZ https://t.co/WBsjUuv8n6 https://t.co/m1eWyavE8M,9045,3015
1211133424855072769,octcopus,7711962,269,@brockrogers Football is fundamentally broken but I still love it and that makes me feel bad,53,17
1211133425022885889,GriffinQualls76,966523369,792,Still a Capital Bitch but he’s good at the football,158,52
1211133425631072256,Tallyn_,171938691,1426,"@DevinWeeks18 @waccamatt @BarstoolUofSC @worthy_michael we get it, you’re trying to use ur basketball teams to compensate for how much u suck at football it’s ok",285,95
1211133427157741568,BruceCiskie,33573009,4368,I'm sure this guy's fun at parties.,873,291
1211133427337986048,killuhua,952399695799660544,838,there was also multiple streakers on the football field during one of the pep rallies but i think streaking is pretty standard to see at some point,167,55
1211133427799535618,SteelJ_97,2334064064,3467,@ohVixen @burgsports247 Maybe just maybe all the refs at any level of football is horrible,693,231
1211133431439974401,Mannan_Bawa,31433691,423,The Tank! 👊,84,28
1211133431716995073,Sanct1mon1a,20476820,32,"@NCAA you guys need to go back to the drawing board on the football targeting rule.  How are you suppose to not hit the head of a 6’5 person when they duck????  Also, if no flag is thrown it should not be reviewed as that means the officials didn’t see anything bad.",6,2
1211133432043958272,HelloJayshree,1045594527816458240,8,"@JBLSoundIn ambient aware and talkthru Technology
confort fit fabric
Siri + Google Voice Assistance
#JBLEdge
#DareToListen #WhereYourMusicsAt #TheJBLEdge #InsideEdge2 #Cricket #CricketFever #JBL",1,0
1211133432639737856,yaboyleroy,954722400,16,@jerbyrne @MarkEnnis UK had to play IU the second time though. UK dropped the home/home they had forever with UNC. They dropped WKU in football after losing two in a row.,3,1
1211133433407320065,lpoldervaart81,776565025129402368,30,"@SportsCenter @ESPNNFL Cool story, someday soon Burrows will play big boy football.",6,2
1211133434619449345,BretLaGasse67,190108173,1102,I said something similar about a month ago,220,73
1211133436246687746,Perphection,1169909520,1165,@PlayoffSteelers @360FFB Aaron donald is by far the best player in football lmfao go away,233,77
1211133436041154561,OpenGenus,750717349439770624,2246,"Finding the Lexicographical Next Permutation Algorithm in O(N) time complexity

https://t.co/1Ipcw0sJjI

#computerscience #coding #technology #opengenus #hourofcode",449,149
1211133438130032641,BryanDontMiss,356548366,3101,college football rn &gt; NBA,620,206
1211133443490189312,xsegrity,36469562,4,"@birbigs My 2020 Predictions:
Trump wins re-election. Corruption spreads. Good ppl go to jail. Climate change con’d. Russia expands its influence. Science research grinds to a halt. Then aliens 👽 hit us with an astroid because they can’t take it anymore but not before rescuing the cats.",0,0
1211133443997937665,FreeRodneyReed,2318100684,4877,"But who’s holding the Attorneys and Judges liable for convictions based on outdated, incorrect science or assumptions that DNA will all go down the drain during a “normal person” shower? The answer is nobody.",975,325
1211133444006273025,EarthMonkey893,1019402072142147585,263,"I still am....I eat raw leaves and buds off my plants. I make stellar cookies, rice crispie squares &amp; treats that give 4hr couch lock. Every time. I NEVER decarb. Trust me...eat 1g of fine flower and go lay down &amp; listen to good music. Stop the nonsense &amp; pseudo science. 4/",52,17
1211133446023720960,SOFTJEETH,1100393665481138176,2450,@yyounghyunnie can't install software already on device,490,163
1211133446338289666,stephan_jae,4783109896,31,@UnitedStandMUFC Play ground football,6,2
1211133446824890368,DrGampolo,825713938650300416,141,"@Titan_Cane @stoolmemphis ... recruits don't care about the past (ex: Nebraska), they do care if they can order a bagel around the corner from the stadium in English though (because not all football players speak Spanish) and can afford to eat (Miami is ridiculously expensive)... The UM program is dead",28,9
1211133449458704384,tommy_quinn2316,1332212450,606,"If special teams players want full equality in football they need to stop throwing soft ass flags like running into the kicker to protect them until then they are still sub human, there’s my hot take",121,40
1211133450897498117,Spaniard8888888,1097204749194182657,126,"@dr__Pepe__ @CNN And, no, most people are not better off now with Trump. The stock market actually did better under Obama and Clinton. I am so tired of talking to ill-informed people. Of course, they support Trump.",25,8
1211133453007302656,francispouliot_,1643500784,51762,Stock-to-flow ratio is unrelated to Bitcoin price and should not be used as a market indicator. It merely compares the hardness (scarcity over time) of various monies and identify which one will likely become dominant. The apparent correlation to BTC price is just a coincidence.,10352,3450
1211133453921595392,G2thaC,17343805,295,Ohio State football please recruit a TE for the future seasons,59,19
1211133453904863239,jhart82,514905938,72,Why is it impossible for college football to have fair officiating? What’s so hard about the expectation for the game to be called evenly? #collegefootballplayoffs #CFBPlayoff,14,4
1211133455116967938,r__og,4860886752,467,"Near End of Season Update: Yes, it is.",93,31
1211133456262017024,JTBKK,97762570,5270,@evil_ecco Watching college football on the TV... I just refuse to pay for MMA on a regular basis.. I only pay for Rizin events because they charge an honest $20.,1054,351
1211133459462270976,deansvinyl,880518311372623872,524,"@multifandomagic yeah me too, I waited for winter break since the start of the semester and now that it's here i am. Bored",104,34
1211133463388196864,XOUT__,786259180457951232,2800,Yeah it’s nice to see #RTR in the championship game but as a outsider it’s like seeing Lebron going to the finals over and over again,560,186
1211133464906522629,AnimalsWays,772442917289984004,6480,"The serval known to live on Mount Kilimanjaro
#CulturesWays
https://t.co/s8Rhyt71G4",1296,432
1211133465141370885,TitansTonk,876589239596724229,889,Vanderbilt shouldn’t retain Mason either,177,59
1211133465367891971,wizOfWoodward,43460519,173,New illegal plays in football: sacking the quarterback and blocking punts.,34,11
1211133465996906496,2kess6,2560487156,244,College football is the most exciting sport to watch. 🐐,48,16
1211133466068357120,taesorrells,1074896017240350721,84,funny how Xbox players say Xbox is better... when PlayStation legit holds a college football playoff game haven’t seen a Xbox bowl yet LOL,16,5
1211133467095896064,26BJ_,212095247,941,@brite1pj I doubt it unless he’s selling tummy teas or anything of that nature on his instagram,188,62
1211133466995118084,ArlitiaJones,3027960690,816,Oh god this is hard to even watch. 🙏,163,54
1211133467431452672,richal13,31119062,1352,@ianlovesfilm I’m watching football at a friend’s house. Hot guys. Hot guys. Hot guys. Everywhere!,270,90
1211133470401019904,rockster115935,2920155140,40,"(2/3) the plot, the characters and the science. I love the fact that scientific papers came out of this movie, and although it doesn’t add much to the movie watching experience, it’s still nice to know how most of everything is accurate.",8,2
1211133471654998016,oldladywisdm,862345855,216,"Science Under Attack: How Trump Is Sidelining Researchers and Their Work  
https://t.co/hpVDqhbpZB  
#science #healthpolicy #publicpolicy #research",43,14
1211133473936809989,SoonerPhil13,1085253653601112075,6,@AustinWakeham Thanks for serving our country but until your football team wins 4 games in a year please don’t talk,1,0
1211133476981723137,JeffMoore78,51273750,1082,"If anything has been good about this college football day, at least the Fiesta Bowl is a close one. Memphis put up an fight, but fell short to Penn State.",216,72
1211133477611024385,chrisdimino,78575728,23998,Not trying to play Sparky the Sportscaster..and I'll defer to anyone who tells me they really know @Big12Conference football..would the 1st team All Big 12 Team have beaten @LSUfootball today?,4799,1599
1211133478172913669,222_football,991029308146798592,22,"@HKane penalty saves shaky @SpursOfficial at @NorwichCityFC!

Follow us @222_football to see more interesting news from football world!

#tottenham #tottenhamhotspur #tottenhamhotspurs #tottenhamfc #222football #222_football https://t.co/4OkUCPd6ft",4,1
1211133479133409280,TheShamArtist,896512095088369666,15,3 hours left of the Winter 2019 event opening round and I’m leading by 14 points https://t.co/CNfrWJOc9b,3,1
1211133481838882819,kevinlh1975,840372733,538,"Right. Which is why, despite there being dominate teams at every other level of football - there are still more teams in the playoff. This argument is as flimsy as the ACC as a conference in football.",107,35
1211133482711289856,ISMagazinecom,2183554807,722,The latest Technology News! https://t.co/j9FFKrN0tx Thanks to @_asheeshsharma @tipheret @ecchen1 #technology #news,144,48
1211133487106985985,IshfromHHJR,326544391,1751,@gracefromthe6 @chynnaatown Football on!!,350,116
1211133486767247365,lukematthewjohn,2946966333,80,@ClayTravis Big football got the best drugs. 😂 https://t.co/AJrcRitBNJ,16,5
1211133487895453696,illbelate2that,215856084,654,@Still_MrAmazing Nope all it’s gon take is one soft ass dude talking bout I expect science to allow to be a mother one day too and the jig will be up,130,43
1211133488860188672,LDrogen,19079480,13479,"think the broader issue is more along the lines of: the NYT editors should be making better decisions about who to publish in the paper of record if the standard here is “well, it wasn’t thattttttt bad at first blush was it, you really had to know the context to get super angry”",2695,898
1211133489195765760,keloland,16472218,90190,"We continue to forecast significant snowfall totals. A broad area of KELOLAND could see a foot or more of snowfall from this wet, slow-moving winter storm. The details next on KELOLAND Weekend News.",18038,6012
1211133489669648385,DracoBarbatus,1078797474,367,"@cle_kj @BillyMcLane @Robert26Smith My guess is no one that is saying it is targeting has actually played football. If you lower your shoulder, where in the hell do you think your head goes? The QB ducked and put himself into the position of getting hit in the head. He didn't hit helmet to helmet on purpose.",73,24
1211133489786941442,EthicalHackerXs,824795751905685506,614,"@cov_Gretchen Basically...
A biological woman who is married to another biological woman was inseminated by a biological man and had a child. 
Yay Science! 
Boo English!",122,40
1211133490227400705,e_regnans,34898932,531,"Tears rolling here, @Jesse_Hogan. Best wishes from another cricket-lover to have done time in the Royal Talbot Rehab Hospital acquired brain injuries unit. 
Much respect. 
Much love.
Grateful. 🌳❤️✌🏼",106,35
1211133492412796928,MarieAngeSA,841669722475225089,323,yall niggas were dead sleeping and snoring in science class when your teacher was talking about the woman’s anatomy huh,64,21
1211133493452951552,Cybersydco,39357941,1636,Three Dog Night roadies versus Edgar Winter Group  #metvstartrek,327,109
1211133493918470146,twhelch4,1041607027,728,This is what the college football playoff is about all I know is both of these teams are giving out a beating to each other.,145,48
1211133494241497088,RyanClary1400,221219946,1146,This.  1000%,229,76
1211133494618972166,wrumbold,39766263,186,"@THE_kynelson23 @TonyClementsTC @brandon1wright3 It’s what’s wrong with football. It’s not about being tough. People hit this way for decades, we’re supposed to clamor for more. Youth coaches need to teach kids properly or football will be extinct. You either will hurt someone (permanently) or hurt yourself. #LetsMoveOn",37,12
1211133496133083136,_TRAV23,895718892739452932,1732,@Just_JD38 @ParrottBoomer This is why I love jd the guy always writes fans back he is awesome always love his football insight too,346,115
1211133496208568320,TreyBeverly7,1087124640508641280,62,Really missing football! It hits different😤 #nocap #football #grind,12,4
1211133497152327680,BogartBrandoMAV,347652947,179,@JohnPiles1 @CascadiaGoose @BillSimmons Not everyone cares about college football or college sports in general 🤷‍♂️,35,11
1211133497064202241,MarcMauzas28,990469951713693696,1,5 Clever Ways To Winter Proof Plants In The Home https://t.co/Sm5srrd5RS,0,0
1211133500784566272,best_busines,991535335153729536,1,5 Clever Ways To Winter Proof Plants In The Home https://t.co/Xlg1KDJgl6,0,0
1211133503838019586,600wishes,933521385741344768,0,5 Clever Ways To Winter Proof Plants In The Home https://t.co/ch1Ly3bEWj,0,0
1211133504987242502,JuiceHendr1x,2397210805,1468,bandwagon college football fans disgust me,293,97
1211133504731406336,GCCowgirl,701891641120940032,7472,"Even though I've been sick all week, it was such a beautiful day yesterday I just had to get out. The sun was shining, the sky was blue with big white clouds, there was a mild breeze and temperatures in the 70s. Just about a perfect day to get out in nature. https://t.co/xL6TYmGwnD",1494,498
1211133506119712774,MagnificentVee,26249535,1274,Winter storm warning 🤬🤬,254,84
1211133506555764736,Crazy_Chriz_J,975188360,87,"@Cernovich We also had to take a personal finance class in high school.  Learned to balance a checkbook, and how to invest in the stock market.",17,5
1211133507881357318,contagiousideas,102532908,4501,The latest Best 2.0 contagious ideas of today! https://t.co/4ys0Y765b0 Thanks to @Khanoisseur @juliehallboston @chrissbell #techradio #technology,900,300
1211133510746025984,mmitoptech4,107819488,746,Football is rigged. Glad I don’t bet on it. @MistaBRONCO 😂,149,49
1211133511391961088,weightlosstea2,894179373967790080,63,"Uten Digital Body Weight Bathroom Scales with Step-On Technology, Backlight Display, Round Corner Design and 8MM Glass, 440lb 200kg Capacity Light Blue https://t.co/rjLIQVgNxu https://t.co/A81zHZ1pHJ",12,4
1211133514646614017,TOICricket,29960177,435,Australia's Peter Siddle retires from international cricket https://t.co/osZlEXfGrb,87,29
1211133515498164225,TMA62,169675336,193,"In today's football, yes.",38,12
1211133515649011714,FairImbalance,951225318957699072,87,"Females don't produce sperm and males don't menstruate. Science doesn't care about your feelings, right ""progressives""?",17,5
1211133516358045696,Chris9656,598887974,1043,You look like you talk about the cowboys during the college football playoff,208,69
1211133517796646915,PTNetherton,17031395,3096,@cwdarney @NicoleAuerbach I didn’t play after 5th grade and yet I have a sports talk show and talk about football. I’m quite the fraud,619,206
1211133518199300096,Effaenrys,1572539185,1163,"@Baby666J Wow, love the Winter vibes ☃️",232,77
1211133518366904320,TheIntrovert0,867353820,23,Software INC. New Company  Let's Make millions #twitchstreamer #twitch #twitchaffiliate #SmallStreamerCommunity #gaymer #SoftwareInc  https://t.co/Svq11nvIXc,4,1
1211133518576836609,seanbelanger12,1204581970233188352,2,@cbfowler @OhioStateFB @ClemsonFB @KirkHerbstreit You are a Joke to college Football. At one time you were good but have slowly gone to the Darkside. Keep it real!,0,0
1211133520292257792,drakeadams579,282093693,156,Why is #OhioState making football look SO hard right now?? Take your 5-6 yds/play and move the sticks. #CFBPlayoff #CLEMvsOSU,31,10
1211133520564957185,tomcliffordcfc,51557307,6741,"@Himanshu_1607 The one not to win the league which was of course Sarri, yes we won silverware under him but our football was terrible to watch, he never really cared about our football club, he even wanted to leave the club during the season, don't understand what people see in him, overrated",1348,449
1211133521558933505,NishaPeesha,41540932,70,I can’t decide if football twitter or basketball twitter is more annoying.,14,4
1211133522146017280,Hawksea24,2316636290,155,@grayheath56 @officialenzari @LewisHamilton That's like saying Messi wouldn't be sportman of the decade without a football (and hgh),31,10
1211133523014410240,gowondoll,1046433142977040384,1035,winter princess  https://t.co/DzYVWVp5qU,207,69
1211133523417010176,bojanmustur,112092581,95,"Imagine Qatar before WC2022
.
#imagineqatarbeforewc2022 #football #worldcup #qatar2022 #doha #qatar #middleeast #natgeoyourshot #natgeo #natgeotravel #worldpressphoto #PanosPictures #SPiCollective #SPi_Travel… https://t.co/u97Emr7W7f",19,6
1211133524574650368,MLSDNSG,965568955074207744,986,@Peej_Jones @Morgan_Hughes Literally anyone who has any impact in football is saying the call was bullshit. I'd say it's fair to say they're more likely to be right than not.,197,65
1211133524700516352,drdoubledawg,28809552,444,Exactly!,88,29
1211133526969651200,Retire_Moms,1096612864025116673,219,@YaBoyJuiice @carellee_ I’m watching great football. Still early 🤫😭,43,14
1211133527686864896,MaddenFreestyle,596367852,2420,The bottom hit is still a 15 yard penalty.,484,161
1211133528731242496,rishi_handa,100085273,687,Beautiful. Perennial truth is not contingent on history.,137,45
1211133529133744128,honesgirl,243738189,2244,"So college football vs NFL is like the opposite of college hoops vs NBA? How tf does a team score 8 TD in a bowl game?

No thanks. 😂",448,149
1211133529888714752,Allen_C_99,2697180835,348,"I know You’re all watching football but just to let everybody know, Fresno State just lost a basketball game by allowing a team to finish on a 25-2 run. P.s. They lost by 3 points.",69,23
1211133530270552064,beyard2,874046048,33,"@DrinkallCoach Teach better tackling techniques, coach.
Compare college football to NBA or MLB?  
Imagine...the ignorance.",6,2
1211133531079888897,Urban_mowgly,904631287259963392,222,@babygroot_IN Na winter me,44,14
1211133533714108416,24Newslatest,1149911317492330496,110,"New top story on Hacker News: Computer Science from the Bottom Up
https://t.co/ZgLC0EuzUe",22,7
1211133534204760064,Cambridge_AD,488559539,2083,"👀Check out #3️⃣
Harris➡️Gardella 🙌🏽
Georgia High School Football Top 5 Plays of the Year - MaxPreps https://t.co/KM3dNw33GF",416,138
1211133535156879361,emilfchonk,295953449,140,Need to look more into the works of female doms....for science of course!,28,9
1211133535140171776,villakarmanya,1202196994145406976,2,Northern Knights versus Otago Volts Free Live Cricket Streaming - 29-Dec - Live Stream Iphone 1080p - Super Smash - New Zealand https://t.co/tfNeLuHEvC,0,0
1211133535261806592,anwarmatherew,1210432090631626752,0,Northern Knights versus Otago Volts Free Live Cricket Streaming - 29-Dec - Live Video Stream 1080p - Super Smash - New Zealand https://t.co/nSQnRLUSBa - 28123968,0,0
1211133535232372738,joulenesibra,1165928625209630720,2,Northern Knights versus Otago Volts Free Live Cricket Streaming - 29-Dec - TV Live Streaming 1080p - Super Smash - New Zealand https://t.co/8rQ8ArVLFk - 28122768,0,0
1211133535181930498,ThePalaceManila,2512298173,2174,https://t.co/r4gHowq8id It is Winter season and some of us our heading straight to countries to experience this. The question is how can we actually be prepared?. We gathered all the essentials you’ll need to survive your first winter!,434,144
1211133535639224320,turner_doug96,549313128,559,You must not be a basketball fan. That’s the heats biggest rivalry,111,37
1211133538646593539,hubcap1963,1083035135539400709,191,By rule both are targeting,38,12
1211133538520698880,chandranravin11,1202201599734534144,1,Northern Knights v Otago Volts Free Live Cricket Streaming - 29 December - Live Streams Free Uk - Super Smash - New Zealand https://t.co/Kwj6OqatoF https://t.co/W9L5Thk1jK,0,0
1211133539019702272,4PawShop,241110794,5371,What we can — and can’t — learn from our pets’ DNA - Science News for Students https://t.co/xofn7wUm1b https://t.co/GA5oXyiqcm https://t.co/FUgFLQdn8S,1074,358
1211133541322567680,gary_doty,76767854,4,"@jhemingway85 Players have to learn the you cannot lead with your helmet, ever.  That was an obvious case of the defender seeking to hit another player with his head first instead of trying to make a football tackle.",0,0
1211133543973314560,PDarbyshire,22250517,6451,"Next time you hear of another NICU/ICU/CCU technology being described as ""non-invasive"", pull out those critical faculties of yours.",1290,430
1211133543897649152,sheofsea,16744349,1683,"@esposito2024 Hmm. Nature walks, museum visits, historical sites, parks ... lots of wandering and exploring. Foodie adventures and all the bookstores/libraries, too!",336,112
1211133544413749248,Manic_Joe,861659472,65,@ScottAdamsSays Rounding up people and harvesting their organs has made China an actual Science Fiction dystopia...,13,4
1211133545076256769,digitalpourtaps,1634033142,1341,"Ocean Pours Taproom (@oceanpourstapr1): Doghaus Wolfhound Winter Ale  is on, replacing Doghaus Leo's Little Dog Lager",268,89
1211133545881776128,storyspinner,932781,16893,"@Cernovich @FoxNews and i can't spell late on a Saturday night full of football.. my apologies

^Synagogue",3378,1126
1211133546745794561,Eth0s3,1116494245563596800,92,"We worry about the decline of American education. And we should! Now we have an unscholarly, unintellectual pres &amp; MAGA hat wearers who failed basic math, science, English, etc. Not to mention the chief education law-breaker, DeVos. Those of us w/intelligence &amp; integrity worry.",18,6
1211133547261702144,Bruisr_,15092080,713,"@jayarrrr_ @Jordan_Fisher Hey @michelleayres, I have some seeds to plant in Uranus. You know, for science.",142,47
1211133547794309120,JasonInCLE,780715015,146,Is this your first football game? This happens all the time,29,9
1211133548784214017,spydercane,29211427,292,Every Heat game is the best game. This is so fun. After a Dolphins Canes Football season I'm so grateful for this.,58,19
1211133548658188289,ClemsonFB,1655877529,952373,"Most explosive player in college football: Travis Etienne.

#CFBPlayoff || #ALLIN 

https://t.co/6LT5XxSV91",190474,63491
1211133549161537537,btb0YqzqCUBHDBX,1185544883001380864,4,Winter Parka Men's Solid Jacket 2019 New Arrival Thick Warm Coat Long Hooded Jacket Fur Collar Windproof Padded Coat Fashion Men https://t.co/Z9UZqTvRtb,0,0
1211133551514509312,equalearth,990208711,160,GROWTH psychosis fuels media pomoted/vested interests sponsored political/economic/demographic debt growth that fuels #climatechange/#nature wipeout; from fixed football to electioneering=mass incitement to congregate to connive/collude in global loss of reality=65yrs deception,32,10
1211133552928153600,jnevins2,53127224,163,@Stangelbrad @davidpollack47 I think he may be referring to the are punters even football players rule!?,32,10
1211133555025334280,PaigeGullett,1203510656974118916,0,@JarBomb @starree @risemeccanica @LFredenhall a time zone with college football.,0,0
1211133556648488960,lin11c,1025139645053628416,270,Despicable and obscene! Time for massive tax increases on the 1% and a wealth tax on assets and a special section in the IRS to go after illegal offshore assets.,54,18
1211133557403504640,slimmsoulpower,617402981,219,I ain’t even watch football today and I know y’all wildin for this 😆😂🤣,43,14
1211133557726253056,wynmkr,21622642,76,"@LukeCa55 @StormyDaniels don't follow or comment then.  Geez, it's not rocket science.  She is quite human, as are we all.",15,5
1211133557969698818,rissarod,2733046053,323,i will never understand,64,21
1211133559680970752,TransferSite,785361792,272820,"🗣 RUMOUR: Fiorentina are keen on signing Manchester United and Argentina defender Marcos Rojo next summer.

📰 SOURCE: Football Italia

#TransferNews #MUFC https://t.co/pClSIhSKBe",54564,18188
1211133561090248706,DangurousDan,3300120264,65,@PFTbot @airbonedkiller @GaryTheBot2 @MuskyTheBot @AB84 @laney32 What is your obsession with the Lions?  They are a bad football team.,13,4
1211133562881220608,Sherm2281,2186800407,24,@TheBenSwain P5 football*,4,1
1211133564466683904,brentcmonroe,3083373469,311,@LanceTurner16 Watching Michigan football games and concluding they aren’t a good football team,62,20
1211133564810514433,MitchHenline,369839170,670,"Them: Mitch, you’ve watched over eight-straight hours of college football today.

Me: https://t.co/uK5gVyomO1",134,44
1211133565595013120,CotyMahaffey,451194729,19,With the way you people are complaining against #Clemson with the PI calls I guess the penalties should be taken away and let them just do w/e they want to do. Seems like most of you only watch it and have never played a single snap of football.,3,1
1211133565662093312,N2Echo,1129478049714642951,0,"Pause, perhaps spend some cash dear
Off us and pretend you a fan too funny rush 
When does one with nature no longer mean love
I’m talking d cups and Monsanto poor us 
Fuck you and your fatass buttermilk crust",0,0
1211133565985067008,rukudzo2017,929966925840572416,86,"@ChrissGreyZW There is nothing wrong with that because diaspirans are Zimbabwe's export to the world. You can say NO many TIMES, talk of brain drain, but it is the truth we export our expertise and good nature. ZIMBO Diaspora is our export to the WORLD.",17,5
1211133566945570818,chynnaatown,327009350,2935,boy fuck that game,587,195
1211133567897669633,ronnie_god21,564162584,865,Clemson so good cuz they play 4 good quarters of football smh. All these teams used to outscoring everyone in the first half and relaxing by midway through the 3rd,173,57
1211133568367439873,B5Guillory,2180255784,264,@RealSkipBayless Proves you know nothing about LSU football,52,17
1211133570821115904,arinfightinibis,2537097453,184,"This is such a better game than LSU-OU, and not just because of how close the score is. Much better football being played by the two combined, especially on defense. Burrow is great but won’t sniff those numbers against either of these defenses.",36,12
1211133570812698629,cjd11,22231859,705,"""It means people will not have access to dialogue about what is going on in their own country, they will be kept within their own bubble."" RT @BBCNews
#Russia 'successfully tests' its unplugged #internet  https://t.co/rLxqOslEp4",141,47
1211133571567640576,ecust23,245401682,1461,This &gt;&gt;&gt;&gt;,292,97
1211133571739471872,ingrid_STEM,874854529459785732,43,"One of my winter projects is completing some coding tutorials on @SoloLearn! I’m in the middle of HTML, and hope to complete CSS, JavaScript, and Swift in 2020!  https://t.co/KQVp4JQbW6",8,2
1211133574977441792,cricketcentral,55204255,832,FIFTY! Tom Blundell brings up his half-century as he fights to save the Test match for New Zealand at the MCG #Cricket #AUSvNZ #BoxingDayTest,166,55
1211133575946522624,ImErikBuchinger,796373376,1440,"JK Dobbins got hurt. But now he's back in.

Just like Trevor Lawrence. Just like Tee Higgins. https://t.co/liS54EFpf3",288,96
1211133576143609859,clutch_81,3008619351,890,@giantehicks People who don’t know football love this app bro 😂😂😭,178,59
1211133576084897792,6MilesTall,1009227425362907136,558,@krismeetsworld Football’s on!,111,37
1211133576286220291,Panger2019,21377384,1660,"@KrisGuerrero_ 1) I disagree with @NicoleAuerbach — think it’s a bad rule. 

2) You are to Football Twitter what Jason Garrett is to coaching.",332,110
1211133577833922561,GoldRetriever99,178395557,541,#amreading #baseball #ebook The Perfect Game -  https://t.co/agTJ9CeWKD via @amazon - #Amazon #Hulu #Netflix #Trump #NFL #football #Vikings #Packers #Bears #Lions #Yankees #Mets #music #concert #Patriots #Seahawks #Rams #Vegas #Visa #show #theater #Broadway #acting #school #TV,108,36
1211133579675062275,CRI_cricketrank,1207223440815509504,6,Quinton De Kock leading the way for the South African batsmen helping RSA to a strong lead heading into final innings #cricket #England #southafrica #savseng #engvsa #boxingday https://t.co/y5ttgO78N7,1,0
1211133580358946816,adwordjersine,1202908535773810693,0,Northern Knights vs Otago Volts Free Live Cricket Streaming - 29-Dec - Live Streams 1080p - Super Smash - New Zealand https://t.co/2jADGMHiEG - 28128368 https://t.co/1BF1O4Vndc,0,0
1211133580543442944,raajhanpete101r,1199991965007278080,1,Northern Knights v Otago Volts Free Live Cricket Streaming - 29 December - Live Streams USA - Super Smash - New Zealand https://t.co/L1I1YXulyy https://t.co/RWMj1FUDKU,0,0
1211133586251898881,paul96486970,1145034243057299457,3,@OhioStAthletics Seriously never see a team choke so badly in the red zone. Poor defense mistakes. Horrible play calls. Maybe get players who hit like men not flag football players. Over rated Def player of the year did nothing again. High payroll yet could make 1 adjustment,0,0
1211133587606491136,warren_ramsay,892201742435180544,1,All Black Jordie Barrett 'calm and compliant' when removed from MCG for 'behavioural issues' https://t.co/tsdmxTf9FK,0,0
1211133588445552640,MrTjreed,49664943,278,Football can be so easy sometimes. Clemson is giving the ball to their playmakers and somehow can score now,55,18
1211133588923670528,P_illa730,571120705,1063,"You feel left out in the world, and you want your own disturbances going on over here, so everybody can look at you and how you handle the s***, so you can pitch the technology to the rest of the world leaders...",212,70
